NCC - JGSM COMMON CORE COURSES,Spring 2013,NCC,5560,1,CURTIS,70,60
NCC - JGSM COMMON CORE COURSES,Spring 2013,NCC,5580,1,NIKANDISH,59,49
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5000,1-3,LIBBY,275,235
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5010,1,THOMAS,265,87
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5010,1-3,THOMAS,275,261
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5020,1-3,WALDMAN,275,273
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5030,1-4,WU,275,268
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5060,1-3,MICHAELY,275,280
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5090,1,KADIYALI/SCHNEIDER,275,70
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5500,1,PACELLI,45,40
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5530,1,PYONE,59,62
NCC - JGSM COMMON CORE COURSES,Fall 2012,NCC,5560,1,HASS,75,105
NRE - JGSM NRE RESEARCH & ADVANCED STUDIES,Fall 2012,NRE,5150,1,RUSSO,10,5
NRE - JGSM NRE RESEARCH & ADVANCED STUDIES,Fall 2012,NRE,5280,1,GAO,10,12
NRE - JGSM NRE RESEARCH & ADVANCED STUDIES,Spring 2012,NRE,5020,1,O'HARA,20,14
NS - NUTRITIONAL SCIENCE,Spring 2013,NS,3310,1,QI,120,130
NS - NUTRITIONAL SCIENCE,Spring 2013,NS,4250,1,MCKINNEY,36,31
NS - NUTRITIONAL SCIENCE,Spring 2013,NS,4500,1,RASMUSSEN,80,80
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,1150,1,LEVITSKY,600,580
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,2450,1,SOBAL,110,112
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,2470,"401,402",GIER,72,70
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,3200,1,QIAN,100,121
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,3320,1,RAN-RESSLER,70,72
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,3500,1,PELLETIER,70,58
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,4410,1,CAUDILL,180,169
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,4420,1,GIER,35,36
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,4450,1,PINSTRUP-ANDERSEN,90,43
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,6310,1,MCCORMICK,20,17
NS - NUTRITIONAL SCIENCE,Fall 2012,NS,6400,1,SOBAL,5,4
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,1220,1,BRANNON,80,92
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,2470,401,GIER,36,36
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,2600,1,MOSELEY,130,115
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,3310,1,QI,135,109
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,3410,1,"O'BRIEN, K",475,388
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,4250,1,TRAVIS,38,32
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,4370,1,MCDERMID,25,26
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,4444,1,BRENNA,50,45
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,4500,1,RASMUSSEN,80,66
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,4880,1,GIER,24,21
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,6370,1,MCDERMID,12,13
NS - NUTRITIONAL SCIENCE,Spring 2012,NS,6520,1,"CASSANO, P",10,9
NSE - NUCLEAR SCIENCE & ENGINEERING,Spring 2013,NSE,4840,1,HAMMER,50,1
NSE - NUCLEAR SCIENCE & ENGINEERING,Fall 2012,NSE,4130,1,HAMMER,50,5
NSE - NUCLEAR SCIENCE & ENGINEERING,Spring 2012,NSE,4840,1,"HAMMER, D",50,3
NTRES - NATURAL RESOURCES,Spring 2013,NTRES,2010,1,YAVITT,200,163
NTRES - NATURAL RESOURCES,Spring 2013,NTRES,2830,1,HARE,60,42
NTRES - NATURAL RESOURCES,Spring 2013,NTRES,3110,1,RUDSTAM,30,51
NTRES - NATURAL RESOURCES,Spring 2013,NTRES,4130,1,SULLIVAN,50,9
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,1200,101,EVENSEN,19,18
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,2100,1,FAHEY,50,44
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3030,1,DERRY,30,0
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3130,1,SULLIVAN,150,31
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3220,1,YAVITT,15,35
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3300,1,LAUBER,55,61
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3311,1,WOLF,65,45
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3320,1,TANTILLO,65,58
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,3330,1,KASSAM,35,30
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,4220,1,BEDFORD,28,37
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,6310,1,WOLF,65,17
NTRES - NATURAL RESOURCES,Fall 2012,NTRES,6330,1,KASSAM,35,8
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,3510,1,HUNTER,130,118
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,4300,1,RENEGAR,45,47
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,4740,1,WOODARD,75,80
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,5510,1,HUNTER,130,19
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,5550,1,MATTESON,60,13
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,5610,1,PATIE,25,14
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,5620,1,JANOSI,40,32
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,5640,1,MATTESON,50,40
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,6510,1,MINCA,25,12
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Spring 2013,ORIE,6780,1,RUPPERT,20,15
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,3150,1,CALLISTER,150,184
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,3500,1,SAMORODNITSKY,130,119
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,3800,1,FRAZIER,55,54
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,4152,1,CALLISTER,70,36
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,4580,1,TOPALOGLU,150,99
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,4630,1,RUPPERT,65,51
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5100,1,JACKSON,50,64
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5340,1,SHOEMAKER,76,29
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5500,1,SAMORODNITSKY,130,26
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5580,1,TOPALOGLU,150,32
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5581,1,TOPALOGLU,35,40
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,5600,1,MINCA,70,65
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,6300,1,SHMOYS,30,20
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,6320,1,RENEGAR,25,0
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,6330,1,WILLIAMSON,20,26
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,6500,1,HENDERSON,35,41
ORIE - OPER RESEARCH & INDUSTRIAL ENGIN,Fall 2012,ORIE,6700,1,TURNBULL,35,28
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,2100,"1,2",LEWIS,400,400
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,2150,1,WALLER,20,11
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,3300,1,KENKEL,150,81
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,4370,1,KLEINER,60,30
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,5620,1,CURTIS,200,25
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2013,PAM,6060,1,GURAK,20,1
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2000,1,EVANS,45,35
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2040,1,OWENS,70,60
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2100,1-3,LEWIS,400,362
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2101,1,HALL,50,30
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2300,1,AVERY,130,121
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2350,1,NICHOLSON,200,242
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2450,1,TACH,20,14
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,2470,1,GEDDES,25,19
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,3280,1,CARMALT,70,82
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,3340,1,GEDDES,70,55
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,3800,1,PARROT,60,62
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,4340,1,OWENS,20,8
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,4440,1,PARROT,30,22
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,4470,1,MUSICK,15,16
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5280,1,CARMALT,70,0
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5520,1,PARROT,50,43
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5570,1,ZIEBARTH,25,23
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5630,1,NICHOLSON,30,24
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5690,1,EVANS,30,23
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5700,1,SCHLESINGER,17,18
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5710,1,FABRIZIO,29,29
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,5770,1,ECKRICH,24,16
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,6040,1,WALLER,10,11
PAM - POLICY ANALYSIS MANAGEMENT,Fall 2012,PAM,6280,1,MUSICK,10,6
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,2000,1,GEDDES,140,147
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,2030,1,MUSICK,110,100
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,2100,"1,2",LEWIS,350,395
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3100,1,"EVANS, T",69,61
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3110,1,"NICHOLSON, S",60,60
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3300,1,KENKEL,60,93
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3370,1,SASSLER,70,54
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3410,1,"GERNER, J",25,16
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,3440,1,"TENNYSON, S",60,79
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,4160,1,"WALLER, M",17,13
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,4370,1,"KLEINER, S",25,13
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,4380,1,"KENKEL, D",30,13
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,4650,1,"GERNER, J",25,11
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,5540,1,ALLEN,54,54
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,5620,1,CURTIS,120,20
PAM - POLICY ANALYSIS MANAGEMENT,Spring 2012,PAM,5900,2,WHITE,20,24
PE - PHYSICAL EDUCATION,Fall 2012,PE,1189,501,SELF,16,1
PE - PHYSICAL EDUCATION,Spring 2012,PE,1234,1,FINE,6,8
PHIL - PHILOSOPHY,Spring 2013,PHIL,2300,1,EKLUND,65,54
PHIL - PHILOSOPHY,Spring 2013,PHIL,2310,1,HODES,35,45
PHIL - PHILOSOPHY,Spring 2013,PHIL,2411,1,STARR,40,19
PHIL - PHILOSOPHY,Spring 2013,PHIL,4720,1,MURRAY,20,2
PHIL - PHILOSOPHY,Fall 2012,PHIL,1100,1,SIDER,100,87
PHIL - PHILOSOPHY,Fall 2012,PHIL,1110,102,MCLEAR,17,17
PHIL - PHILOSOPHY,Fall 2012,PHIL,1111,103,O'CONNOR,18,18
PHIL - PHILOSOPHY,Fall 2012,PHIL,1111,105,ZETTEL,18,18
PHIL - PHILOSOPHY,Fall 2012,PHIL,1112,102,BENDORF,18,18
PHIL - PHILOSOPHY,Fall 2012,PHIL,1112,101,ROBERTS,18,18
PHIL - PHILOSOPHY,Fall 2012,PHIL,1310,1,KORZUKHIN,6,11
PHIL - PHILOSOPHY,Fall 2012,PHIL,1410,1,BRENNAN,50,17
PHIL - PHILOSOPHY,Fall 2012,PHIL,1910,1,BIENVENUE,350,13
PHIL - PHILOSOPHY,Fall 2012,PHIL,1960,1,YOST,30,31
PHIL - PHILOSOPHY,Fall 2012,PHIL,2200,1,BRENNAN,65,33
PHIL - PHILOSOPHY,Fall 2012,PHIL,2420,1,TAYLOR,50,21
PHIL - PHILOSOPHY,Fall 2012,PHIL,2460,1,PRITCHARD,90,14
PHIL - PHILOSOPHY,Fall 2012,PHIL,2520,1,LI,8,8
PHIL - PHILOSOPHY,Fall 2012,PHIL,3202,1,FINE,20,13
PHIL - PHILOSOPHY,Fall 2012,PHIL,3230,1,PEREBOOM,40,30
PHIL - PHILOSOPHY,Fall 2012,PHIL,3300,1,HODES,15,4
PHIL - PHILOSOPHY,Fall 2012,PHIL,3320,1,SIDER,10,16
PHIL - PHILOSOPHY,Fall 2012,PHIL,4310,1,NERODE,20,0
PHIL - PHILOSOPHY,Fall 2012,PHIL,4330,1,HODES,10,9
PHIL - PHILOSOPHY,Fall 2012,PHIL,4470,1,SMITH,15,4
PHIL - PHILOSOPHY,Fall 2012,PHIL,6200,101,FINE,8,3
PHIL - PHILOSOPHY,Fall 2012,PHIL,6430,1,SMITH,15,1
PLBR - PLANT BREEDING,Spring 2013,PLBR,2250,1-3,MAZOUREK,50,40
PLBR - PLANT BREEDING,Fall 2012,PLBR,2010,1,MCCOUCH,22,19
PLBR - PLANT BREEDING,Fall 2012,PLBR,4030,1,SMART,28,24
PLBR - PLANT BREEDING,Spring 2012,PLBR,2250,1-3,MAZOUREK,40,50
PLPA - PLANT PATHOLOGY,Fall 2012,PLPA,3010,1,FRY,30,25
PLPA - PLANT PATHOLOGY,Fall 2012,PLPA,4090,1,LAZAROWITZ,30,2
PLPA - PLANT PATHOLOGY,Spring 2012,PLPA,2010,1,HUDLER,500,335
PLPA - PLANT PATHOLOGY,Spring 2012,PLPA,2013,1,HUDLER,500,72
PLPA - PLANT PATHOLOGY,Spring 2012,PLPA,2015,1,HUDLER,500,67
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,2300,101,MORGENROTH,12,15
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,2600,101,BERNSTEIN,12,6
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,2680,1,HANSON,100,4
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,3300,101,MORGENROTH,12,0
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,3301,101,MORGENROTH,12,0
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,3722,101,MANN,25,2
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,3886,1,LEVITT,13,4
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,4300,101,MORGENROTH,12,0
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,4301,101,MORGENROTH,12,0
PMA - PERFORMING AND MEDIA ARTS,Spring 2013,PMA,4410,101,HANRAHAN,15,3
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,1104,101,BIELSKI,18,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,1106,101,LOW,18,17
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,1107,101,KNIGHT,20,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,1108,101,STRATFORD,18,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,1109,101,HANE,18,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2260,501,SELF,16,21
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2540,1,FREDERICKSEN,32,33
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2600,101,BERNSTEIN,12,11
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2633,1,HARRIS-WARRICK,20,1
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2670,1,LORENZ,35,1
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2730,101,BUNN,18,15
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2800,505,GAINOR,16,13
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2800,501-506,VAN DYKE,96,83
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2810,501,GOELZER,14,8
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2810,502,SIMMONS,20,12
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,2820,101,VAN DYKE,6,3
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3226,101,CHU,10,9
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3531,101,BUNN,18,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3550,1,HAENNI,35,33
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3570,"501,502",PALMER,30,18
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3616,101,BERNSTEIN,12,8
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3640,501,GOETZ,5,3
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3725,101,GROOS,8,0
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3757,1,GAINOR,25,6
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3760,101,BALSA MARIN,10,1
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,3880,101,FELDSHUH,9,9
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,4540,101,FREDERICKSEN,15,10
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,4675,101,LEVITT,15,13
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,4960,101,GHOSH,15,0
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,4962,101,SARKAR,15,1
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,4963,101,SMITH,15,0
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,6441,101,MURRAY,15,2
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,6550,101,HAENNI,35,0
PMA - PERFORMING AND MEDIA ARTS,Fall 2012,PMA,6816,101,CRAWFORD,15,1
PORT - PORTUGUESE,Fall 2012,PORT,1210,1,OLIVEIRA,10,12
PORT - PORTUGUESE,Fall 2012,PORT,2090,101,OLIVIERA,40,19
PORT - PORTUGUESE,Fall 2012,PORT,2800,101,ERBER,11,3
PORT - PORTUGUESE,Fall 2012,PORT,6210,101,ERBER,10,2
PORT - PORTUGUESE,Spring 2012,PORT,3520,101,ERBER,8,8
PORT - PORTUGUESE,Spring 2012,PORT,4520,101,EBER,8,1
PORT - PORTUGUESE,Spring 2012,PORT,6220,101,EBER,8,1
PSYCH - PSYCHOLOGY,Spring 2013,PSYCH,1500,1,EVANS,300,60
PSYCH - PSYCHOLOGY,Spring 2013,PSYCH,1501,1,EVANS,300,0
PSYCH - PSYCHOLOGY,Spring 2013,PSYCH,2150,1,CHRISTIANSEN,125,97
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,1101,1,SEGAL,900,591
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,1102,1,BIENVENUE,350,96
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,2050,1,CUTTING,125,84
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,2230,1,SMITH,175,175
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,2650,1,DUNNING,160,174
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,2750,1,ZAYAS,210,84
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,2800,1,GILOVICH,100,83
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,3420,1,FIELD,50,47
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,3500,1,CLELAND,120,31
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,3800,1,FERGUSON,65,59
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,4180,1,KRUMHANSL,20,11
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,4400,1,PORTE,25,28
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,6050,1,CUTTING,125,5
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,6180,1,KRUMHANSL,20,1
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,6400,1,PORTE,25,1
PSYCH - PSYCHOLOGY,Fall 2012,PSYCH,6420,1,FIELD,50,5
RELST - RELIGIOUS STUDIES,Spring 2013,RELST,2277,1,GOLD,90,19
RELST - RELIGIOUS STUDIES,Spring 2013,RELST,2575,1,TENNEY,35,7
RELST - RELIGIOUS STUDIES,Spring 2013,RELST,3260,101,CARMICHAEL,25,16
RELST - RELIGIOUS STUDIES,Spring 2013,RELST,4260,101,CARMICHAEL,16,13
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,2655,1,POWERS,90,5
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,3342,1,ROBCIS,65,5
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,3354,1,BOUCHER,25,3
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,3540,101,HOWIE,20,11
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,3587,101,POWERS,20,3
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,3680,1,HYAMS,40,1
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,4240,1,RAMBERG,10,4
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,4460,1,GOLD,6,3
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,4462,101,BLACKBURN,10,1
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,4539,101,BRANN,20,0
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,4545,101,HAINES-EITZEN,20,3
RELST - RELIGIOUS STUDIES,Fall 2012,RELST,6539,101,BRANN,20,0
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,2204,101,"YOUNES, M",7,1
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,2277,1,"GOLD, D",110,15
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,2556,1,"TOORAWA, S",70,25
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,2630,1,"CHIGNELL, A",75,31
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,3260,101,CARMICHAEL,25,25
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,3344,1,"MCCREA, L",15,6
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,3420,1,HOLMBERG,30,3
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,3588,101,"MONROE, L",40,4
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,3677,101,POWERS,18,1
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,4102,101,"MONROE, L",15,0
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,4260,101,CARMICHAEL,16,8
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,4730,101,"FREDERICKSEN, D",12,1
RELST - RELIGIOUS STUDIES,Spring 2012,RELST,4750,101,BARRETT,20,0
ROMS - ROMANCE STUDIES,Spring 2013,ROMS,4515,101,KENNEDY,10,0
ROMS - ROMANCE STUDIES,Spring 2013,ROMS,6515,101,KENNEDY,10,0
ROMS - ROMANCE STUDIES,Fall 2012,ROMS,1104,"101,102",FALLMAN,36,0
ROMS - ROMANCE STUDIES,Fall 2012,ROMS,1105,101,FALLMAN,18,0
ROMS - ROMANCE STUDIES,Fall 2012,ROMS,3210,1,ALKIRE,25,4
ROMS - ROMANCE STUDIES,Fall 2012,ROMS,3450,101,BALSA MARIN,10,3
ROMS - ROMANCE STUDIES,Spring 2012,ROMS,1103,101,"FALLMAN, T",18,17
ROMS - ROMANCE STUDIES,Spring 2012,ROMS,1104,"101,102","FALLMAN, T",18,35
ROMS - ROMANCE STUDIES,Spring 2012,ROMS,1112,101,"PASTOR, J",18,13
ROMS - ROMANCE STUDIES,Spring 2012,ROMS,5070,101,"REDMOND, M",10,11
RUSSA - RUSSIAN LANGUAGE,Fall 2012,RUSSA,1121,"101,102",PAPERNO,34,21
RUSSA - RUSSIAN LANGUAGE,Fall 2012,RUSSA,2203,101,TSIMBEROV,15,14
RUSSA - RUSSIAN LANGUAGE,Fall 2012,RUSSA,3305,101,PAPERNO,8,9
RUSSA - RUSSIAN LANGUAGE,Fall 2012,RUSSA,6601,101,BROWNE,4,0
RUSSL - RUSSIAN LITERATURE,Fall 2012,RUSSL,3334,101,SHAPIRO,10,1
RUSSL - RUSSIAN LITERATURE,Fall 2012,RUSSL,3385,101,SHAPIRO,20,0
RUSSL - RUSSIAN LITERATURE,Fall 2012,RUSSL,4432,101,POLLAK,6,1
RUSSL - RUSSIAN LITERATURE,Spring 2012,RUSSL,2209,101,POLLAK,7,1
RUSSL - RUSSIAN LITERATURE,Spring 2012,RUSSL,3335,101,SHAPIRO,10,1
RUSSL - RUSSIAN LITERATURE,Spring 2012,RUSSL,3368,1,SHAPIRO,10,3
SHUM - SOCIETY FOR HUMANITIES,Fall 2012,SHUM,1110,101,ORLOV,18,13
SHUM - SOCIETY FOR HUMANITIES,Fall 2012,SHUM,1130,101,ORLOV,18,17
